,department,year,consumption_per_resident
238,52,2020,1.1801071333771382
239,53,2020,0.9981703139610816
240,54,2020,0.7799388521998905
241,55,2020,0.7532799806089129
242,56,2020,0.2755414948944986
243,57,2020,0.3043788507683156
244,58,2020,0.5499974710774412
245,59,2020,0.87880691330592
246,60,2020,0.6144434478624986
247,61,2020,0.468828506790166
248,62,2020,0.6003062987767839
249,63,2020,0.5795636578628734
250,64,2020,0.5309181995247015
251,65,2020,0.48109132552185857
252,66,2020,0.4366585230127782
253,67,2020,0.11429415890016142
254,68,2020,0.9659843533990307
255,69,2020,1.3707264815505031
256,70,2020,0.4453300561140489
257,71,2020,0.5995440840388216
258,72,2020,0.5033452304334813
259,73,2020,0.6377564518117117
260,74,2020,1.1793286082975019
261,75,2020,2.472472220027724
262,76,2020,0.740794594690386
263,77,2020,0.8132615890432491
264,78,2020,1.0744940216812726
265,79,2020,0.354147543444682
266,80,2020,0.7966490670282016
267,81,2020,0.34508222878192896
268,82,2020,0.5347121855290268
269,83,2020,0.355755736388116
270,84,2020,0.535827645990313
271,85,2020,0.5056651729748763
272,86,2020,0.6016001910256688
273,87,2020,0.6602150946842025
274,88,2020,1.5194532968374765
275,89,2020,0.795409552251274
276,90,2020,0.7753051529104139
277,91,2020,0.9167079333699488
278,92,2020,1.9351833906970672
279,93,2020,1.3435375813884725
280,94,2020,1.3077682081311077
281,95,2020,0.7798995834422393
282,01,2021,0.7675950515885551
283,02,2021,0.6143324765508227
284,03,2021,0.6852082855156789
285,04,2021,0.42572206260304524
286,05,2021,0.2422630741137074
287,06,2021,1.168197998426693
288,07,2021,0.31100676181036524
289,08,2021,0.8040333436017268
290,09,2021,0.2562051575614365
291,10,2021,0.9279066857813111
292,11,2021,0.3560641870716718
293,12,2021,0.22084525504618666
294,13,2021,0.6829357187551941
295,14,2021,0.7012968980872035
296,15,2021,0.3593988880085527
297,16,2021,0.4165385891986365
298,17,2021,0.45671279416594696
299,18,2021,0.5143206479746646
300,19,2021,0.2894822629555141
301,21,2021,0.9568307382157933
302,22,2021,0.37456682116575224
303,23,2021,0.3109879716712786
304,24,2021,0.16269220374333557
305,25,2021,1.002872151912103
306,26,2021,0.519906447697327
307,27,2021,0.5078264086299557
308,28,2021,0.5772660824472337
309,29,2021,0.36339581552153755
