,department,year,consumption_per_resident
400,26,2022,0.15415233332092595
401,27,2022,0.11690210115249548
402,28,2022,0.10405158339377116
403,29,2022,0.13370461272541073
404,30,2022,0.2102985933885096
405,31,2022,0.5308359168755611
406,32,2022,0.057465714628459966
407,33,2022,0.30418960265952427
408,34,2022,0.46001293946144267
409,35,2022,0.2740791972888711
410,36,2022,0.10104800615633341
411,37,2022,0.2626149334307351
412,38,2022,0.24110391490213234
413,39,2022,0.1267773208092653
414,40,2022,0.16576338008207103
415,41,2022,0.10675749992979548
416,42,2022,0.233703349494491
417,43,2022,0.05963261255419581
418,44,2022,0.3128988344316403
419,45,2022,0.22486406440745607
420,46,2022,0.03885984504791187
421,47,2022,0.06725856966726376
422,48,2022,0.06326214264258381
423,49,2022,0.18894402142692487
424,50,2022,0.08637151959322355
425,51,2022,0.3010044690213161
426,52,2022,0.0927455879643933
427,53,2022,0.10751192589047763
428,54,2022,0.22856708698447126
429,55,2022,0.07097665171483118
430,56,2022,0.15167155991059916
431,57,2022,0.08260948485187021
432,58,2022,0.10928079748137956
433,59,2022,0.20511767316786245
434,60,2022,0.19314677375615705
435,61,2022,0.08088263474018853
436,62,2022,0.09671861314984266
437,63,2022,0.20308753402685556
438,64,2022,0.31010739935640014
439,65,2022,0.22264096869827363
440,66,2022,0.27699919850831184
441,67,2022,0.011730017681223798
442,68,2022,0.14547507394867673
443,69,2022,0.5930463841116022
444,70,2022,0.06438253274737617
445,71,2022,0.13277881552375217
446,72,2022,0.15581783028887283
447,73,2022,0.2933722306171735
448,74,2022,0.47367619215172496
449,75,2022,1.3995905318779804
450,76,2022,0.27119904869864103
451,77,2022,0.34984097428114874
452,78,2022,0.4810764441801869
453,79,2022,0.05235946074882652
454,80,2022,0.15171359722979447
455,81,2022,0.08872319103717154
456,82,2022,0.10680684389843575
457,83,2022,0.542116794383452
458,84,2022,0.20777683649876832
459,85,2022,0.11399847911061696
460,86,2022,0.14263475914922913
461,87,2022,0.19429074536113208
462,88,2022,0.101348760835424
463,89,2022,0.12565802176688903
464,90,2022,0.11940391939517962
465,91,2022,0.4204724875656023
466,92,2022,0.9922030025913987
467,93,2022,0.6609011916981031
468,94,2022,0.7131017184563462
469,95,2022,0.4591799724056
470,01,2023,0.22064615485570313
471,02,2023,0.12345613463662318
472,03,2023,0.10073461313470959
473,04,2023,0.12722515396178838
474,05,2023,0.14021926569523638
475,06,2023,1.1618861655103445
476,07,2023,0.08136075048798137
477,08,2023,0.09925764509656453
478,09,2023,0.0405248827863907
479,10,2023,0.21428899475956256
480,11,2023,0.1777954037090462
481,12,2023,0.11853043811132022
482,13,2023,0.4674239897928256
483,14,2023,0.2581339695050589
484,15,2023,0.10851495514321993
485,16,2023,0.06828461196065354
486,17,2023,0.16611734099869122
487,18,2023,0.10536270332111887
488,19,2023,0.08490093890353574
489,21,2023,0.30801685559596337
490,22,2023,0.08408273316061639
491,23,2023,0.05062212843241015
492,24,2023,0.05610012956862479
493,25,2023,0.23725338597523205
494,26,2023,0.15225383569371684
495,27,2023,0.11479961228509991
496,28,2023,0.10312324218614233
497,29,2023,0.13382576694614476
498,30,2023,0.20312778694791125
499,31,2023,0.521877774077912
500,32,2023,0.05545596649437487
501,33,2023,0.2980327775778719
502,34,2023,0.4424375018383524
503,35,2023,0.2718956038253597
504,36,2023,0.09850597022764275
505,37,2023,0.2578548292916231
506,38,2023,0.2340141387705775
507,39,2023,0.12602929273239935
508,40,2023,0.15961536997122772
509,41,2023,0.10396232483972498
510,42,2023,0.23141640742291494
511,43,2023,0.0593285510965551
512,44,2023,0.3072874949671448
513,45,2023,0.21938838153817258
514,46,2023,0.03800716993843486
515,47,2023,0.06599230069251513
516,48,2023,0.063926967832935
517,49,2023,0.18639009614551966
518,50,2023,0.08637089384541707
519,51,2023,0.2977328524252207
520,52,2023,0.09038941372543047
521,53,2023,0.1029448670611935
522,54,2023,0.22317260039457013
523,55,2023,0.06891144101378346
524,56,2023,0.14927752486628762
525,57,2023,0.08122097010286539
526,58,2023,0.10784635139759151
527,59,2023,0.20374068288289998
528,60,2023,0.18977115382933113
529,61,2023,0.0818291630221767
530,62,2023,0.09649544190726565
531,63,2023,0.19940860767456092
532,64,2023,0.30156620233069775
533,65,2023,0.22005111027490967
534,66,2023,0.2700087291996296
535,67,2023,0.011596332938668364
536,68,2023,0.14392442106141784
537,69,2023,0.5771909530908896
538,70,2023,0.06172298208519636
539,71,2023,0.13127955394416319
540,72,2023,0.15275552589226046
541,73,2023,0.2909905362776025
542,74,2023,0.4742557333510871
543,75,2023,1.361828106850072
544,76,2023,0.26745002930006595
545,77,2023,0.3475699756282356
546,78,2023,0.4720618590391175
547,79,2023,0.05139294276211096
548,80,2023,0.1500427190505667
549,81,2023,0.08600419684750218
550,82,2023,0.10367612000543289
551,83,2023,0.521666850869863
552,84,2023,0.20123452187480118
553,85,2023,0.11315181877554986
554,86,2023,0.13977703793956703
555,87,2023,0.19056130771895805
556,88,2023,0.09942737092938547
557,89,2023,0.12309022399369907
558,90,2023,0.1153863048544793
559,91,2023,0.41626133679405064
560,92,2023,0.9733752753466921
561,93,2023,0.6513909779219568
562,94,2023,0.6997611462251678
563,95,2023,0.45288039905008665
